Generation;BestFitness;AverageFitnessPopulation;BestNumberOfWheels;BestCarMass;BestRoadCompleted;BestDistance;BestEllapsedTime;BestSumVelocities;BestSumAccelerations;BestSumForces
1;870517,4375;162176,669242889;9;364,9456;False;1651,031;42,21391;527,257;136,7392;232928,6
2;1330237,75;138215,993039489;9;325,7057;False;2035,428;56,78658;653,5421;35,24098;288115,6
3;1567153,125;229787,626720344;9;325,7057;False;2211,288;52,76003;708,7059;-40,97285;144316,7
4;1254527,75;243339,12225917;9;270,4376;False;1988,606;48,26147;630,8578;-21,52735;36824,28
5;1152514,125;274952,2014132;9;270,4376;False;1907,301;48,2742;604,2644;-16,44049;92524,21
6;1575580,375;209668,089345914;9;301,9263;True;2280;41,29907;691,044;451,103;1,373774E+07
7;1675841,875;417156,587722672;9;278,9231;True;2280;42,02722;735,0184;268,8034;1,09659E+07
8;1497708,75;404718,718788958;9;299,6231;False;2169,273;52,87061;690,4197;-34,88768;64218,23
9;1594876,75;603244,053464059;9;290,0225;True;2280;43,74011;699,5073;347,7882;2966583
10;1634701,75;503683,064035801;9;299,2881;True;2280;42,84882;716,9744;285,1323;6633925
11;1578723,125;526232,669671307;8;312,5453;True;2280;41,11963;692,4224;316,6373;6248983
12;1622580,125;671696,858413696;8;312,5453;True;2280;40,11169;711,658;401,7909;1,574412E+07
13;1543666,75;557822,497890728;8;312,5453;True;2280;41,3634;677,0468;360,5506;1,318933E+07
14;1635637;697789,59075298;9;363,1603;True;2280;42,74329;717,3846;245,4205;2864238
15;1644702,25;974117,165462649;8;376,2334;True;2280;45,84167;721,3607;231,202;7026123
16;1623939,125;1081702,2390625;9;334,1824;True;2280;47,58325;712,254;136,9147;1,729155E+07
17;1636970,875;866737,261365929;9;334,1824;True;2280;49,22998;717,9697;158,0164;8110396
18;1654313,125;886897,131855885;10;336,3626;True;2280;45,8186;725,5759;232,0748;1114130
19;1620976,125;912453,330614197;10;334,4603;True;2280;44,97485;710,9545;193,3402;1,956252E+07
20;1656220,75;1053592,06558882;9;307,0306;True;2280;53,19519;726,4126;111,6926;1137513
21;1611119,625;825457,505149388;10;341,7527;True;2280;46,54285;706,6314;275,5357;5242605
22;1649271,625;1024412,74386398;10;361,2653;True;2280;49,22852;723,3647;73,92737;1,573647E+07
23;1643790;859821,852465916;9;343,6918;True;2280;48,92664;720,9605;232,7675;1,30959E+07
24;1602725,875;921500,0950302;8;309,2239;True;2280;50,74316;702,95;181,1694;2404677
25;1539734,875;822010,465979385;10;329,2449;False;2204,976;54,04346;698,3001;9,916373;779326,3
26;1642261,125;840078,758325544;9;325,6298;True;2280;45,75537;720,29;260,8258;8079539
27;1643191,25;798628,593644758;10;335,3206;True;2280;46,12842;720,6979;214,2391;1,681287E+07
28;1654430,125;1057101,62071133;9;294,1113;True;2280;56,52344;725,6273;-6,596519;2858856
29;1604052,625;1023079,55259447;10;344,1461;True;2280;50,94092;703,5319;189,8857;2742103
30;1635212,75;917793,9913818;10;344,1461;True;2280;45,86133;717,1985;243,0693;1,219816E+07
