Generation ;BestFitness      ;AverageFitnessPopulation ;BestNumberOfWheels ;BestCarMass ;BestRoadCompleted ;BestDistance ;BestEllapsedTime ;BestSumVelocities ;BestSumAccelerations ;BestSumForces
         1 ;1755,90368652344 ;301,605291050673         ;                10 ;331,1052    ;False             ;1339,014     ;45,82569         ;416,8894          ;32,04709             ;55049,03
         2 ;2044,84594726563 ;606,121875543892         ;                10 ;331,1052    ;False             ;1573,654     ;44,18932         ;471,1917          ;-18,33919            ;33156,02
         3 ;2264,21142578125 ;997,291313621402         ;                 8 ;417,6547    ;False             ;1732,921     ;48,85966         ;531,2905          ;9,018285             ;685223,7
         4 ;2438,84497070313 ;743,640627476387         ;                 8 ;417,6547    ;False             ;1861,471     ;52,83334         ;577,3738          ;-16,86152            ;25192,82
         5 ;2269,51171875    ;699,762754585408         ;                 8 ;417,6547    ;False             ;1735,636     ;45,89185         ;533,8757          ;31,15654             ;711648,6
         6 ;2896,76000976563 ;621,7953894265           ;                 8 ;417,6547    ;False             ;2210,399     ;54,52551         ;686,3608          ;-14,6052             ;824085,1
         7 ;2157,93017578125 ;840,86585408859          ;                 9 ;347,9349    ;False             ;1654,296     ;52,35632         ;503,6345          ;1,783574             ;539939,9
         8 ;2948,38452148438 ;694,09160608016          ;                 9 ;330,0336    ;True              ;2280         ;47,32251         ;668,3845          ;74,64052             ;3399304
         9 ;2966,40625       ;879,584680168331         ;                 9 ;248,1926    ;True              ;2280         ;41,72363         ;686,4062          ;162,961              ;5505615
        10 ;2952,0791015625  ;686,801610881649         ;                 9 ;330,0336    ;True              ;2280         ;45,76312         ;672,079           ;126,1117             ;1,311274E+07
        11 ;2951,20092773438 ;528,810387040302         ;                 9 ;330,0336    ;True              ;2280         ;43,25739         ;671,201           ;148,8474             ;6009768
        12 ;2977,90942382813 ;842,240527998283         ;                10 ;360,0509    ;True              ;2280         ;50,58887         ;697,9094          ;77,49449             ;3206428
        13 ;2959,83642578125 ;783,993016368151         ;                 9 ;248,1926    ;True              ;2280         ;45,41284         ;679,8365          ;105,6411             ;1,410029E+07
        14 ;2661,9794921875  ;790,062129543722         ;                 9 ;248,1926    ;False             ;2031,952     ;50,23438         ;630,027           ;-27,70611            ;53234,05
        15 ;2701,49291992188 ;930,737451148778         ;                 9 ;248,1926    ;False             ;2072,305     ;44,88049         ;629,1882          ;17,70091             ;560640,9
        16 ;2835,85473632813 ;547,768601909559         ;                 9 ;248,1926    ;False             ;2160,277     ;50,85217         ;675,5777          ;-5,106221            ;744508,9
        17 ;2769,3564453125  ;871,377569543384         ;                 9 ;248,1926    ;False             ;2117,039     ;54,87231         ;652,3173          ;-0,9019223           ;270090,1
        18 ;2953,50903320313 ;849,936781106889         ;                 9 ;248,1926    ;True              ;2280         ;45,18933         ;673,509           ;129,5419             ;4401357
        19 ;2655,26245117188 ;527,208137115836         ;                 9 ;248,1926    ;False             ;2032,848     ;59,03906         ;622,4146          ;10,29195             ;773915,9
        20 ;1959,85546875    ;451,116104386677         ;                 9 ;248,1926    ;False             ;1495,786     ;45,15088         ;464,069           ;10,18392             ;1238040
        21 ;2824,98388671875 ;649,558887990937         ;                10 ;323,4223    ;False             ;2159,448     ;52,39722         ;665,5363          ;9,437326             ;665159,5
        22 ;2595,54638671875 ;691,953904531151         ;                 9 ;248,1926    ;False             ;1990,414     ;44,85547         ;605,1325          ;-11,46449            ;15399,19
        23 ;2544,55029296875 ;586,201254486665         ;                 9 ;248,1926    ;False             ;1943,005     ;55,29541         ;601,5448          ;7,761332             ;397956,7
        24 ;1999,56372070313 ;653,179165918287         ;                 9 ;248,1926    ;False             ;1553,968     ;34,33789         ;445,5958          ;172,6986             ;779781,6
        25 ;2965,99072265625 ;751,264259701967         ;                 9 ;248,1926    ;True              ;2280         ;42,27759         ;685,9908          ;134,0822             ;1,41706E+07
        26 ;2826,32275390625 ;669,284530457109         ;                 9 ;295,5597    ;False             ;2161,431     ;50,71289         ;664,8913          ;41,18499             ;1023878
        27 ;2952,2548828125  ;913,072224548087         ;                 9 ;248,1926    ;True              ;2280         ;50,64478         ;672,2549          ;66,48481             ;1081669
        28 ;2663,8359375     ;723,167717859428         ;                 9 ;248,1926    ;False             ;2030,156     ;43,09863         ;633,6797          ;41,95452             ;508745,2
        29 ;2767,50512695313 ;671,853427503305         ;                 9 ;248,1926    ;False             ;2118,11      ;52,15161         ;649,3956          ;-11,0966             ;107540,8
        30 ;2886,64501953125 ;580,723905243003         ;                 9 ;248,1926    ;False             ;2205,532     ;51,94409         ;681,1134          ;-6,080113            ;838018,3
